Row,Regex1,Regex2,IsEquivalent,SimilarityScore
2543,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
2544,^.*info.*$,.*info.*,True,1.0
2545,^[a-zA-Z]{9}$,^[a-zA-Z]{9}$,True,1.0
2546,"^\d{9,}$","^\d{9,}$",True,1.0
2547,"^\d{1,1}$",^\d{1}$,True,1.0
2548,^\d.*$,^\d.*$,True,1.0
2549,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.10050251256281406
2550,"^\d{7,13}$","^\d{7,13}$",True,1.0
2551,^\d{5}$,^\d{5}$,True,1.0
2552,^[^\d]*$,^[^\d]*$,True,1.0
2553,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2554,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.19999999999999996
2555,^[^\d]*$,^[^\d]*$,True,1.0
2556,"^([a-zA-Z]{1,5}[ ,.!?;:'""…]*){0,7}[a-zA-Z]{1,5}[.!?;:'""…]?$","^([a-zA-Z]{1,5}[ ,.!?;:'""…]*){0,7}[a-zA-Z]{1,5}[.!?;:'""…]?$",True,1.0
2557,"^[a-zA-Z0-9]{5,10}$","^[a-zA-Z0-9]{5,10}$",True,1.0
2558,"^\d{1,3}$","^\d{1,3}$",True,1.0
2559,^[a-zA-Z]{9}$,^[a-zA-Z]{9}$,True,1.0
2560,"^\d{2,4}$","^\d{2,4}$",True,1.0
2561,"^\d{1,8}$","^\d{1,8}$",True,1.0
2562,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
2563,^.*record.*$,.*record.*,True,1.0
2564,"^\d{4,9}$","^\d{4,9}$",True,1.0
2565,^(?=.*gzirag)(?=.*erxxemmu).*$,^(?=.*gzirag)(?=.*erxxemmu).*$,True,1.0
2566,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
2567,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.17460317460317465
2568,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
2569,"^\d{1,10}$","^\d{1,10}$",True,1.0
2570,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.17333333333333334
2571,"^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){1,9}[a-zA-Z]{1,10}[.!?;:'""…]?$","^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){1,9}[a-zA-Z]{1,10}[.!?;:'""…]?$",True,1.0
2572,^pbkwdiak.*akt.*$,^pbkwdiak.*akt.*$,True,1.0
2573,"^\d{1,8}$","^\d{1,8}$",True,1.0
2574,^.*example.*$,.*example.*,True,1.0
2575,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.12745098039215685
2576,^[a-zA-Z]{5}$,^[a-zA-Z]{5}$,True,1.0
2577,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21))),^\d{4}\d{2}\d{2}$,False,0.020270270270270285
2578,"^[A-Z]{5,8}$","^[A-Z]{5,8}$",True,1.0
2579,\w+,\w+,True,1.0
2580,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2581,^(?=.*rixkwjnk)(?=.*owesrsuh).*$,^(?=.*rixkwjnk)(?=.*owesrsuh).*$,True,1.0
2582,\w+,\w+,True,1.0
2583,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11764705882352944
2584,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.1271186440677966
2585,"^([a-zA-Z]{2,6}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{2,6}[.!?;:'""…]?$","^([a-zA-Z]{2,6}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{2,6}[.!?;:'""…]?$",True,1.0
2586,^[a-zA-Z]{5}$,^[a-zA-Z]{5}$,True,1.0
2587,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2588,"^\d{1,13}$","^\d{1,13}$",True,1.0
2589,"^\d{4,12}$","^\d{4,12}$",True,1.0
2590,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
2591,^\d+\.\d+\.\d+$,^\d+\.\d+\.\d+$,True,1.0
2592,^umyfd.*,^umyfd.*,True,1.0
2593,^\d+(\.\d+)?(\.\d+)?$,^\d+\.\d+\.\d+$,False,0.7142857142857143
2594,^[a-zA-Z]{5}$,^[a-zA-Z]{5}$,True,1.0
2595,^.*test.*$,.*test.*,True,1.0
2596,"^\d{1,1}$",^\d{1}$,True,1.0
2597,"^([a-zA-Z]{5,9}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{5,9}[.!?;:'""…]?$","^([a-zA-Z]{5,9}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{5,9}[.!?;:'""…]?$",True,1.0
2598,"^\d{2,4}$","^\d{2,4}$",True,1.0
2599,^.*info.*$,.*info.*,True,1.0
2600,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?",True,1.0
2601,^\d.*$,^\d.*$,True,1.0
2602,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2603,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10)|05(02|01))),^\d{4}\d{2}\d{2}$,False,0.0357142857142857
2604,^(?=.*sdzzshxu)(?=.*oshfhga).*$,^(?=.*sdzzshxu)(?=.*oshfhga).*$,True,1.0
2605,^mkjf.*,^mkjf.*,True,1.0
2606,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.1258278145695364
2607,"^hsl$$1,\s*$2%,\s*$3%$$","^[Hh][Ss][Ll][\d]{1,3}[,\s][\d]{1,3}[,\s][\d]{1,3}$",False,0.23529411764705888
2608,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.16666666666666663
2609,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
2610,^.*\.(mp3|wav|flac|aac)$,^([A]{1}[A]{1}[C]{1})$,False,0.125
2611,^\d+\.\d+$,^\d+\.\d+\.\d+([.-]\w+)*$,False,0.4
2612,"^[a-zA-Z0-9]{5,10}$","^[a-zA-Z0-9]{5,10}$",True,1.0
2613,\w+,\w+,True,1.0
2614,"^[a-zA-Z0-9]{3,10}$","^[a-zA-Z0-9]{3,10}$",True,1.0
2615,\s+,\s+,True,1.0
2616,^(?=.*isfytno)(?=.*cpvfvon).*$,^(?=.*isfytno)(?=.*cpvfvon).*$,True,1.0
2617,^DATA_.*$,^DATA_.*,True,1.0
2618,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.14141414141414144
2619,"^([a-zA-Z]{1,2}[ ,.!?;:'""…]*){3,6}[a-zA-Z]{1,2}[.!?;:'""…]?$","^([a-zA-Z]{1,2}[ ,.!?;:'""…]*){3,6}[a-zA-Z]{1,2}[.!?;:'""…]?$",True,1.0
2620,^crwbcpts.*,^crwbcpts.*,True,1.0
2621,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13))),^(?=\d{8}$)\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.12209302325581395
2622,^(-?\d+(\.\d+)?)|(0+(\.0+)?)$,^(-?\d+(\.\d+)?)|(0+(\.0+)?)$,True,1.0
2623,^[^\d]*$,^[^\d]*$,True,1.0
2624,"^[A-Z]{3,4}$","^[A-Z]{3,4}$",True,1.0
2625,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
2626,^qpfb.*,^qpfb.*,True,1.0
2627,.*tmdotxpn$,.*tmdotxpn$,True,1.0
2628,"^\d{3,5}$","^\d{3,5}$",True,1.0
2629,^LOG_.*$,^LOG_.*$,True,1.0
2630,\d+,\d+,True,1.0
2631,^#[0-9A-Fa-f]{6}$,^#[0-9a-fA-F]{6}$,False,0.7647058823529411
2632,^.*record.*$,.*record.*,True,1.0
2633,^INFO_.*$,^INFO_.*,True,1.0
2634,"^[a-z]{1,4}$","^[a-z]{1,4}$",True,1.0
2635,^.*\.(jpeg|png|gif|bmp)$,^(JPEG|PNG|GIF|BMP)$,False,0.29166666666666663
2636,\w+,\w+,True,1.0
2637,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.13978494623655913
2638,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
2639,"^.{3,6}xizlngw$","^.{3,6}xizlngw$",True,1.0
2640,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.12048192771084343
2641,\w+,\w+,True,1.0
2642,^\d.*$,^\d.*$,True,1.0
2643,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.15625
2644,\s+,\s+,True,1.0
2645,\d+,\d+,True,1.0
2646,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.16666666666666663
2647,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.13385826771653542
2648,"^\d{6,10}$","^\d{6,10}$",True,1.0
2649,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22))),^(?=\d{8}$)\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.13103448275862073
2650,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.16049382716049387
2651,"^\d{1,3}$","^\d{1,3}$",True,1.0
2652,"^[a-zA-Z0-9]{2,10}$","^[a-zA-Z0-9]{2,10}$",True,1.0
2653,"^.{3,8}rzec$","^.{3,8}rzec$",True,1.0
2654,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
2655,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.19047619047619047
2656,^[a-zA-Z]{7}$,^[a-zA-Z]{7}$,True,1.0
2657,.*zvazh$,.*zvazh$,True,1.0
2658,\d+,\d+,True,1.0
2659,"^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
2660,"^\d{4,15}$","^\d{4,15}$",True,1.0
2661,^[^\d]*$,^[^\d]*$,True,1.0
2662,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
2663,^(?=.*xsdbyqd)(?=.*zfqssg).*$,^(?=.*xsdbyqd)(?=.*zfqssg).*$,True,1.0
2664,^\d.*$,^\d.*$,True,1.0
2665,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2666,"^[a-z]{1,7}$","^[a-z]{1,7}$",True,1.0
2667,^\d{3}$,^\d{3}$,True,1.0
2668,\s+,\s+,True,1.0
2669,"^[A-Z]{1,5}$","^[A-Z]{1,5}$",True,1.0
2670,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2671,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2672,"^[A-Z]{4,8}$","^[A-Z]{4,8}$",True,1.0
2673,"^\d{5,14}$","^\d{5,14}$",True,1.0
2674,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
2675,"^[a-z]{2,3}$","^[a-z]{2,3}$",True,1.0
2676,(2025(04(30|29|28|27|26|25|24|23|22)|05(02|01))),\d{4}\d{2}\d{2},False,0.0625
2677,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?",True,1.0
2678,"^\d{4,5}$","^\d{4,5}$",True,1.0
2679,^khwzzodm.*,^khwzzodm.*,True,1.0
2680,.*qlppg$,.*qlppg$,True,1.0
2681,^\d.*$,^\d.*$,True,1.0
2682,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
2683,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
2684,"^[A-Z]{2,3}$","^[A-Z]{2,3}$",True,1.0
2685,\d+,\d+,True,1.0
2686,^\d.*$,^\d.*$,True,1.0
2687,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01))),^\d{8}$,False,0.009009009009009028
2688,^(?=.*bsvop)(?=.*rrjqhw).*$,^(?=.*bsvop)(?=.*rrjqhw).*$,True,1.0
2689,"^[a-zA-Z0-9]{2,8}$","^[a-zA-Z0-9]{2,8}$",True,1.0
2690,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
2691,"^.{3,6}iyzzdab$","^.{3,6}iyzzdab$",True,1.0
2692,^(?=.*hoku)(?=.*qvqd).*$,^(?=.*hoku)(?=.*qvqd).*$,True,1.0
2693,^.*log.*$,.*log.*,True,1.0
2694,"^\d{1,8}$","^\d{1,8}$",True,1.0
2695,"^[a-zA-Z0-9]{3,6}$","^[a-zA-Z0-9]{3,6}$",True,1.0
2696,^DATA_.*$,^DATA_.*,True,1.0
2697,^lduccrhp.*,^lduccrhp.*,True,1.0
2698,"^.{4,5}kogdz$","^.{4,5}kogdz$",True,1.0
2699,(2025(04(30|29|28|27|26|25)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.16666666666666663
2700,\d+,\d+,True,1.0
2701,"^\d{7,16}$","^\d{7,16}$",True,1.0
2702,^(?=.*yrewkqj)(?=.*fayjfq).*$,^(?=.*yrewkqj)(?=.*fayjfq).*$,True,1.0
2703,"^([a-zA-Z]{3,4}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{3,4}[.!?;:'""…]?$","^([a-zA-Z]{3,4}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{3,4}[.!?;]?$",False,0.9322033898305084
2704,"^[a-z]{4,6}$","^[a-z]{4,6}$",True,1.0
2705,^mhkih.*lloi.*$,^mhkih.*lloi.*$,True,1.0
2706,^bnaczwrk.*oaorbt.*$,^bnaczwrk.*oaorbt.*$,True,1.0
2707,^(?=.*euyz)(?=.*qvsvcyon).*$,^(?=.*euyz)(?=.*qvsvcyon).*$,True,1.0
2708,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?",True,1.0
2709,"^\d{9,}$","^\d{9,}$",True,1.0
2710,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.125
2711,\s+,\s+,True,1.0
2712,"^.{1,2}tjvcvp$","^.{1,2}tjvcvp$",True,1.0
2713,"^\d{2,11}$","^\d{2,11}$",True,1.0
2714,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
2715,"^\d{4,5}$","^\d{4,5}$",True,1.0
2716,"^[a-zA-Z0-9]{5,10}$","^[a-zA-Z0-9]{5,10}$",True,1.0
2717,(2025(04(30|29|28|27|26|25|24|23|22|21)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.17647058823529416
2718,^ywo.*mrxj.*$,^ywo.*mrxj.*$,True,1.0
2719,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03)|05(02|01))),^\d{8}$,False,0.00952380952380949
2720,"^\d{8,15}$","^\d{8,15}$",True,1.0
2721,^\d{4}$,^\d{4}$,True,1.0
2722,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2723,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.21052631578947367
2724,"^\d{8,}$","^\d{8,}$",True,1.0
2725,^oreiiedx.*,^oreiiedx.*,True,1.0
2726,^\d.*$,^\d.*$,True,1.0
2727,(2025(04(30|29|28|27|26|25)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.16666666666666663
2728,.*dwyhj$,.*dwyhj$,True,1.0
2729,"^\d{1,2}$","^\d{1,2}$",True,1.0
2730,"^\d{8,11}$","^\d{8,11}$",True,1.0
2731,^qksfzx.*,^qksfzx.*,True,1.0
2732,^ybqvbfyz.*,^ybqvbfyz.*,True,1.0
2733,"^\d{3,}$","^\d{3,}$",True,1.0
2734,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.1351351351351351
2735,^\d.*$,^\d.*$,True,1.0
2736,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
2737,"^\d{5,15}$","^\d{5,15}$",True,1.0
2738,^.*info.*$,.*info.*,True,1.0
2739,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.12048192771084343
2740,^\d.*$,^\d.*$,True,1.0
2741,^.*record.*$,.*record.*,True,1.0
2742,"^[A-Z]{2,9}$","^[A-Z]{2,9}$",True,1.0
2743,^[a-zA-Z]{3}$,^[a-zA-Z]{3}$,True,1.0
2744,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.10526315789473684
2745,"^\d{5,14}$","^\d{5,14}$",True,1.0
2746,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
2747,"^[a-zA-Z0-9]{3,4}$","^[a-zA-Z0-9]{3,4}$",True,1.0
2748,^.*\.(mp4|avi|mkv|mov)$,^(.*)(\.)(mp4|avi|mkv|mov)$,False,0.8518518518518519
2749,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
2750,"^\d{3,12}$","^\d{3,12}$",True,1.0
2751,"^.{1,6}jmzwquc$","^.{1,6}jmzwquc$",True,1.0
2752,\s+,\s+,True,1.0
2753,^.*data.*$,.*data.*,True,1.0
2754,(2025(04(30|29|28|27|26|25|24)|05(02|01))),^\d{4}(0[1-9]|1[012])([012]\d|1[0-9]|2[0-9]|3[01])$,False,0.21568627450980393
2755,^\d+\.\d+$,^\d+\.\d+$,True,1.0
2756,\d+,\d+,True,1.0
2757,^mvuyzzd.*,^mvuyzzd.*,True,1.0
2758,"^\d{8,14}$","^\d{8,14}$",True,1.0
2759,\d+,\d+,True,1.0
2760,(2025(04(30|29|28|27|26|25|24|23|22|21|20)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.20370370370370372
2761,\s+,\s+,True,1.0
2762,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01]),False,0.125
2763,^msyir.*,^msyir.*,True,1.0
2764,^fgihsk.*,^fgihsk.*,True,1.0
2765,"^([a-zA-Z]+[ ,.!?;:'""…]*){2}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){2}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
2766,"^.{1,10}bhpjnqx$","^.{1,10}bhpjnqx$",True,1.0
2767,"^[A-Z]{5,7}$","^[A-Z]{5,7}$",True,1.0
2768,"^\d{1,10}$","^\d{1,10}$",True,1.0
2769,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
2770,\d+,\d+,True,1.0
2771,"^.{6,12}aea$","^.{6,12}aea$",True,1.0
2772,^[a-zA-Z]{5}$,^[a-zA-Z]{5}$,True,1.0
2773,"^[a-z]{4,6}$","^[a-z]{4,6}$",True,1.0
2774,\w+,\w+,True,1.0
2775,^(?=.*osz)(?=.*fyf).*$,^(?=.*osz)(?=.*fyf).*$,True,1.0
2776,^mtulyd.*woszz.*$,^mtulyd.*woszz.*$,True,1.0
2777,"^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){4,7}[a-zA-Z]{2,4}[.!?;:'""…]?$","^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){4,7}[a-zA-Z]{2,4}[.!?;:'""…]?$",True,1.0
2778,"^\d{1,16}$","^\d{1,16}$",True,1.0
2779,"^\d{3,4}$","^\d{3,4}$",True,1.0
2780,"^.{2,7}nxpbzv$","^.{2,7}nxpbzv$",True,1.0
2781,^DATA_.*$,^DATA_.*,True,1.0
2782,^\d{1}$,^\d{1}$,True,1.0
2783,^[^\d]*$,^[^\d]*$,True,1.0
2784,^(?=.*gochnay)(?=.*niho).*$,^(?=.*gochnay)(?=.*niho).*$,True,1.0
2785,"^\d{1,8}$","^\d{1,8}$",True,1.0
2786,^\d+\.\d+\.\d+$,^\d+\.\d+\.\d+$,True,1.0
2787,"^([a-zA-Z]{2,9}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{2,9}[.!?;:'""…]?$","^([a-zA-Z]{2,9}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{2,9}[.!?;:'""…]?$",True,1.0
2788,^qpfzjwb.*,^qpfzjwb.*,True,1.0
2789,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2790,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.12096774193548387
2791,^\d{6}$,^\d{6}$,True,1.0
2792,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.1351351351351351
2793,^.*\.(zip|rar|tar|7z)$,^.*\.(zip|ZIP|rar|RAR|tar|TAR|7z|Z|z|Z7|z7|7Z|Z7|z7)$,False,0.41509433962264153
2794,^\d+(\.\d+)?(\.\d+)?$,^\d+\.\d+\.\d+$,False,0.7142857142857143
2795,^DOC_.*$,^DOC_.*,True,1.0
2796,^\d.*$,^\d.*$,True,1.0
2797,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
2798,^vswe.*,^vswe.*,True,1.0
2799,"^\d{1,10}$","^\d{1,10}$",True,1.0
2800,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26))),无直接正则表达式实现，需结合当前日期计算,False,0.0
2801,"^\d{5,}$","^\d{5,}$",True,1.0
2802,.*fdwmisg$,.*fdwmisg$,True,1.0
2803,"^.{3,4}eejrzto$","^.{3,4}eejrzto$",True,1.0
2804,\w+,\w+,True,1.0
